165;2010-04-15 04:00:00;0
166;2010-04-15 05:00:00;5
167;2010-04-15 06:00:00;5
168;2010-04-15 07:00:00;10
169;2010-04-15 08:00:00;10
170;2010-04-15 09:00:00;10
171;2010-04-15 10:00:00;10
172;2010-04-15 11:00:00;10
173;2010-04-15 12:00:00;20
174;2010-04-15 13:00:00;20
175;2010-04-15 14:00:00;20
176;2010-04-15 15:00:00;10
177;2010-04-15 16:00:00;10
178;2010-04-15 17:00:00;30
179;2010-04-15 18:00:00;40
180;2010-04-15 19:00:00;40
181;2010-04-15 20:00:00;20
182;2010-04-15 21:00:00;15
183;2010-04-15 22:00:00;10
184;2010-04-15 23:00:00;10
185;2010-04-16 00:00:00;5
186;2010-04-16 01:00:00;3
187;2010-04-16 02:00:00;0
188;2010-04-16 03:00:00;0
189;2010-04-16 04:00:00;0
190;2010-04-16 05:00:00;5
191;2010-04-16 06:00:00;5
192;2010-04-16 07:00:00;10
193;2010-04-16 08:00:00;10
194;2010-04-16 09:00:00;10
195;2010-04-16 10:00:00;10
196;2010-04-16 11:00:00;10
197;2010-04-16 12:00:00;20
198;2010-04-16 13:00:00;20
199;2010-04-16 14:00:00;20
200;2010-04-16 15:00:00;10
201;2010-04-16 16:00:00;10
202;2010-04-16 17:00:00;30
203;2010-04-16 18:00:00;40
204;2010-04-16 19:00:00;40
205;2010-04-16 20:00:00;20
206;2010-04-16 21:00:00;15
207;2010-04-16 22:00:00;10
208;2010-04-16 23:00:00;10
209;2010-04-17 00:00:00;5
210;2010-04-17 01:00:00;3
211;2010-04-17 02:00:00;0
212;2010-04-17 03:00:00;0
213;2010-04-17 04:00:00;0
214;2010-04-17 05:00:00;5
215;2010-04-17 06:00:00;5
216;2010-04-17 07:00:00;10
217;2010-04-17 08:00:00;10
218;2010-04-17 09:00:00;10
219;2010-04-17 10:00:00;10
220;2010-04-17 11:00:00;10
221;2010-04-17 12:00:00;20
222;2010-04-17 13:00:00;20
223;2010-04-17 14:00:00;20
224;2010-04-17 15:00:00;10
225;2010-04-17 16:00:00;10
226;2010-04-17 17:00:00;30
227;2010-04-17 18:00:00;40
228;2010-04-17 19:00:00;40
229;2010-04-17 20:00:00;20
230;2010-04-17 21:00:00;15
231;2010-04-17 22:00:00;10
232;2010-04-17 23:00:00;10
233;2010-04-18 00:00:00;5
234;2010-04-18 01:00:00;3
235;2010-04-18 02:00:00;0
236;2010-04-18 03:00:00;0
237;2010-04-18 04:00:00;0
238;2010-04-18 05:00:00;5
239;2010-04-18 06:00:00;5
240;2010-04-18 07:00:00;10
241;2010-04-18 08:00:00;10
242;2010-04-18 09:00:00;10
243;2010-04-18 10:00:00;10
244;2010-04-18 11:00:00;10
245;2010-04-18 12:00:00;20
246;2010-04-18 13:00:00;20
247;2010-04-18 14:00:00;20
248;2010-04-18 15:00:00;10
249;2010-04-18 16:00:00;10
250;2010-04-18 17:00:00;30
251;2010-04-18 18:00:00;40
252;2010-04-18 19:00:00;40
253;2010-04-18 20:00:00;20
254;2010-04-18 21:00:00;15
255;2010-04-18 22:00:00;10
256;2010-04-18 23:00:00;10
257;2010-04-19 00:00:00;5
258;2010-04-19 01:00:00;3
259;2010-04-19 02:00:00;0
